time	V(vcomp)
1.478146958251948e-04	6.201599e+00
1.478146959250469e-04	6.201599e+00
1.478146961247512e-04	6.201599e+00
1.478146961746773e-04	6.201599e+00
1.478146961871588e-04	6.201599e+00
1.478146962121218e-04	6.201599e+00
1.478146962620479e-04	6.201599e+00
1.478146963619000e-04	6.201599e+00
1.478146963868630e-04	6.201599e+00
1.478146964367891e-04	6.201599e+00
1.478146965366413e-04	6.201599e+00
1.478146965616043e-04	6.201599e+00
1.478146966115304e-04	6.201599e+00
1.478146967113825e-04	6.201599e+00
1.478146969110868e-04	6.201599e+00
1.478146973104953e-04	6.201599e+00
1.478146981093124e-04	6.201599e+00
1.478147001063551e-04	6.201599e+00
1.478147076951175e-04	6.201598e+00
1.478147152838798e-04	6.201598e+00
1.478147228726422e-04	6.201597e+00
1.478147304614045e-04	6.201597e+00
1.478147380501669e-04	6.201597e+00
1.478147456389292e-04	6.201596e+00
1.478147532276916e-04	6.201596e+00
1.478165863409283e-04	6.201486e+00
1.478165883286386e-04	6.201486e+00
1.478165884491059e-04	6.201486e+00
1.478165886900404e-04	6.201486e+00
1.478165891719096e-04	6.201486e+00
1.478165891869680e-04	6.201486e+00
1.478165891907326e-04	6.201486e+00
1.478165891982618e-04	6.201486e+00
1.478165892133202e-04	6.201486e+00
1.478165892434371e-04	6.201486e+00
1.478165893036707e-04	6.201486e+00
1.478165893055530e-04	6.201486e+00
1.478165893093176e-04	6.201486e+00
1.478165893094352e-04	6.201486e+00
1.478165893096705e-04	6.201486e+00
1.478165893101411e-04	6.201486e+00
1.478165893110822e-04	6.201486e+00
1.478165893129646e-04	6.201486e+00
1.478165893167291e-04	6.201486e+00
1.478165893242584e-04	6.201486e+00
1.478165893261407e-04	6.201486e+00
1.478165893299053e-04	6.201486e+00
1.478165893374345e-04	6.201486e+00
1.478165893376698e-04	6.201486e+00
1.478165893377286e-04	6.201486e+00
1.478165893378462e-04	6.201486e+00
1.478165893380815e-04	6.201486e+00
1.478165893381404e-04	6.201486e+00
1.478165893382580e-04	6.201486e+00
1.478165893384933e-04	6.201486e+00
1.478165893385006e-04	6.201486e+00
1.478165893385016e-04	6.201486e+00
1.478165893385036e-04	6.201486e+00
1.478165893385077e-04	6.201486e+00
1.478165893385087e-04	6.201486e+00
1.478165893385107e-04	6.201486e+00
1.478165893385147e-04	6.201486e+00
1.478165893385227e-04	6.201486e+00
1.478165893385387e-04	6.201486e+00
1.478165893385707e-04	6.201486e+00
1.478165893386347e-04	6.201486e+00
1.478165893387627e-04	6.201486e+00
1.478165893387667e-04	6.201486e+00
1.478165893387677e-04	6.201486e+00
1.478165893387687e-04	6.201486e+00
1.478165893387707e-04	6.201486e+00
1.478165893387747e-04	6.201486e+00
1.478165893387757e-04	6.201486e+00
1.478165893387777e-04	6.201486e+00
1.478165893387817e-04	6.201486e+00
1.478165893387897e-04	6.201486e+00
1.478165893388057e-04	6.201486e+00
1.478165893388067e-04	6.201486e+00
1.478165893388077e-04	6.201486e+00
1.478165893388097e-04	6.201486e+00
1.478165893388107e-04	6.201486e+00
1.478165893388127e-04	6.201486e+00
1.478165893388167e-04	6.201486e+00
1.478165893388177e-04	6.201486e+00
1.478165893388197e-04	6.201486e+00
1.478165893388238e-04	6.201486e+00
1.478165893388317e-04	6.201486e+00
1.478165893388477e-04	6.201486e+00
1.478165893388797e-04	6.201486e+00
1.478165893389437e-04	6.201486e+00
1.478165893390717e-04	6.201486e+00
1.478165893393277e-04	6.201486e+00
1.478165893398397e-04	6.201486e+00
1.478165893408637e-04	6.201486e+00
1.478165893429117e-04	6.201486e+00
1.478165893429757e-04	6.201486e+00
1.478165893429917e-04	6.201486e+00
1.478167143429917e-04	6.201478e+00
1.478168393429917e-04	6.201470e+00
1.478169643429917e-04	6.201463e+00
1.478170893429917e-04	6.201456e+00
1.478172143429917e-04	6.201448e+00
1.478173472683902e-04	6.201440e+00
1.478174939892834e-04	6.201431e+00
1.478176213544510e-04	6.201424e+00
1.478177566295064e-04	6.201415e+00
1.478178990538583e-04	6.201407e+00
1.478180426805148e-04	6.201398e+00
1.478193349504871e-04	6.201320e+00
1.478206272204594e-04	6.201243e+00
1.478219194904318e-04	6.201165e+00
1.478232117604041e-04	6.201087e+00
1.478245040303764e-04	6.201008e+00
1.478257963003488e-04	6.200930e+00
1.478270885703211e-04	6.200851e+00
1.478330531792190e-04	6.200488e+00
1.478449823970148e-04	6.199756e+00
1.478534513015751e-04	6.199233e+00
1.478601990419333e-04	6.198812e+00
1.478636394462189e-04	6.198597e+00
1.478654229345040e-04	6.198486e+00
1.478685513790063e-04	6.198289e+00
1.478700520297137e-04	6.198195e+00
1.478730533311285e-04	6.198005e+00
1.478790559339581e-04	6.197623e+00
1.478910611396172e-04	6.196857e+00
1.478911093922934e-04	6.196854e+00
1.478911101160835e-04	6.196854e+00
1.478911110811371e-04	6.196854e+00
1.478911130112441e-04	6.196854e+00
1.478911168714583e-04	6.196853e+00
1.478911245918865e-04	6.196853e+00
1.478911245923908e-04	6.196853e+00
1.478911245933992e-04	6.196853e+00
1.478911245934031e-04	6.196853e+00
1.478911245934110e-04	6.196853e+00
1.478911245934268e-04	6.196853e+00
1.478911245934583e-04	6.196853e+00
1.478911245934662e-04	6.196853e+00
1.478911245934681e-04	6.196853e+00
1.478911245934721e-04	6.196853e+00
1.478911245934800e-04	6.196853e+00
1.478911245934819e-04	6.196853e+00
1.478911245934859e-04	6.196853e+00
1.478921245934859e-04	6.196789e+00
1.478922495934859e-04	6.196781e+00
1.478923840344847e-04	6.196772e+00
1.478925251579084e-04	6.196763e+00
1.478926662813320e-04	6.196754e+00
1.478928074047556e-04	6.196745e+00
1.478929485281792e-04	6.196736e+00
1.478930896516029e-04	6.196726e+00
1.478932307750265e-04	6.196717e+00
1.478933718984501e-04	6.196708e+00
1.478945716679793e-04	6.196631e+00
1.478957714375085e-04	6.196554e+00
1.478969712070377e-04	6.196476e+00
1.478981709765669e-04	6.196399e+00
1.478993707460961e-04	6.196321e+00
1.479005705156253e-04	6.196243e+00
1.479017702851545e-04	6.196165e+00
1.479092059541133e-04	6.195681e+00
1.479165074312670e-04	6.195203e+00
1.479240527121570e-04	6.194706e+00
1.479302859158402e-04	6.194293e+00
1.479349647406763e-04	6.193982e+00
1.479386014497882e-04	6.193738e+00
1.479417052377447e-04	6.193531e+00
1.479451512058118e-04	6.193299e+00
1.479474279546292e-04	6.193146e+00
1.479498012626138e-04	6.192986e+00
1.479522965087929e-04	6.192817e+00
1.479553977358281e-04	6.192606e+00
1.479584584678835e-04	6.192399e+00
1.479597466424592e-04	6.192311e+00
1.479609917168453e-04	6.192226e+00
1.479620314348792e-04	6.192155e+00
1.479631423310010e-04	6.192079e+00
1.479653641232446e-04	6.191927e+00
1.479698077077318e-04	6.191622e+00
1.479786948767063e-04	6.191007e+00
1.479964692146553e-04	6.189765e+00
1.480172818195679e-04	6.188293e+00
1.480260848560422e-04	6.187664e+00
1.480342890047009e-04	6.187072e+00
1.480403173603565e-04	6.186635e+00
1.480470828260185e-04	6.186141e+00
1.480606137573425e-04	6.185147e+00
1.480606689682424e-04	6.185143e+00
1.480606912359771e-04	6.185142e+00
1.480606938214453e-04	6.185142e+00
1.480606942862845e-04	6.185141e+00
1.480606942886212e-04	6.185141e+00
1.480606942925157e-04	6.185141e+00
1.480606942940735e-04	6.185141e+00
1.480606942971891e-04	6.185141e+00
1.480606942979680e-04	6.185141e+00
1.480606943026414e-04	6.185141e+00
1.480606943088726e-04	6.185141e+00
1.480606943213351e-04	6.185141e+00
1.480606943961098e-04	6.185141e+00
1.480606958654076e-04	6.185141e+00
1.480606958837833e-04	6.185141e+00
1.480606958895257e-04	6.185141e+00
1.480606958918227e-04	6.185141e+00
1.480606958923969e-04	6.185141e+00
1.480606958935454e-04	6.185141e+00
1.480606958958423e-04	6.185141e+00
1.480606959004363e-04	6.185141e+00
1.480606959279998e-04	6.185141e+00
1.480606959647513e-04	6.185141e+00
1.480606960382541e-04	6.185141e+00
1.480606960382900e-04	6.185141e+00
1.480606960383618e-04	6.185141e+00
1.480606960385053e-04	6.185141e+00
1.480606960385412e-04	6.185141e+00
1.480606960386130e-04	6.185141e+00
1.480606960386309e-04	6.185141e+00
1.480606960386668e-04	6.185141e+00
1.480606960387386e-04	6.185141e+00
1.480606960387408e-04	6.185141e+00
1.480616960387408e-04	6.185067e+00
1.480626960387408e-04	6.184993e+00
1.480636960387408e-04	6.184919e+00
1.480646960387408e-04	6.184845e+00
1.480656960387408e-04	6.184771e+00
1.480666960387408e-04	6.184697e+00
1.480676960387407e-04	6.184622e+00
1.480686960387407e-04	6.184548e+00
1.480688210387407e-04	6.184539e+00
1.480688215065215e-04	6.184538e+00
1.480688224420832e-04	6.184538e+00
1.480688226759736e-04	6.184538e+00
1.480688231437544e-04	6.184538e+00
1.480688240793160e-04	6.184538e+00
1.480688260089119e-04	6.184538e+00
1.480688263597475e-04	6.184538e+00
1.480688277630899e-04	6.184538e+00
1.480688333764596e-04	6.184538e+00
1.480688361831445e-04	6.184537e+00
1.480688399253910e-04	6.184537e+00
1.480688474098840e-04	6.184536e+00
1.480688623788700e-04	6.184536e+00
1.480688923168421e-04	6.184533e+00
1.480689307214205e-04	6.184530e+00
1.480701660436659e-04	6.184438e+00
1.480714013659114e-04	6.184347e+00
1.480726366881569e-04	6.184254e+00
1.480738720104023e-04	6.184162e+00
1.480751073326478e-04	6.184070e+00
1.480763426548933e-04	6.183977e+00
1.480775779771387e-04	6.183885e+00
1.480850106429435e-04	6.183327e+00
1.480881752698511e-04	6.183089e+00
1.480899306215755e-04	6.182956e+00
1.480916382369957e-04	6.182827e+00
1.480930130739589e-04	6.182723e+00
1.480944955782758e-04	6.182611e+00
1.480974605869098e-04	6.182385e+00
1.481033906041776e-04	6.181933e+00
1.481152506387133e-04	6.181022e+00
1.481326195809399e-04	6.179674e+00
1.481533814659895e-04	6.178048e+00
1.481534649000037e-04	6.178041e+00
1.481534924011660e-04	6.178039e+00
1.481534933123259e-04	6.178039e+00
1.481534942234857e-04	6.178039e+00
1.481534951346456e-04	6.178039e+00
1.481534960458055e-04	6.178039e+00
1.481534969569654e-04	6.178038e+00
1.481534978681252e-04	6.178038e+00
1.481534987792851e-04	6.178038e+00
1.481534988456734e-04	6.178038e+00
1.481534988518973e-04	6.178038e+00
1.481534988550092e-04	6.178038e+00
1.481534988555279e-04	6.178038e+00
1.481534988559169e-04	6.178038e+00
1.481534988564356e-04	6.178038e+00
1.481534988574729e-04	6.178038e+00
1.481534988595475e-04	6.178038e+00
1.481534988636968e-04	6.178038e+00
1.481534988647341e-04	6.178038e+00
1.481534988649934e-04	6.178038e+00
1.481534988655121e-04	6.178038e+00
1.481534988665494e-04	6.178038e+00
1.481534988668087e-04	6.178038e+00
1.481534988668736e-04	6.178038e+00
1.481534988670032e-04	6.178038e+00
1.481534988672626e-04	6.178038e+00
1.481534988677812e-04	6.178038e+00
1.481534988679109e-04	6.178038e+00
1.481534988681702e-04	6.178038e+00
1.481534988682351e-04	6.178038e+00
1.481534988682513e-04	6.178038e+00
1.481534988682553e-04	6.178038e+00
1.481534988682634e-04	6.178038e+00
1.481534988682796e-04	6.178038e+00
1.481534988683120e-04	6.178038e+00
1.481534988683769e-04	6.178038e+00
1.481534988683931e-04	6.178038e+00
1.481534988683971e-04	6.178038e+00
1.481534988684052e-04	6.178038e+00
1.481534988684214e-04	6.178038e+00
1.481534988684255e-04	6.178038e+00
1.481534988684265e-04	6.178038e+00
1.481534988684275e-04	6.178038e+00
1.481534988684285e-04	6.178038e+00
1.481534988684305e-04	6.178038e+00
1.481534988684345e-04	6.178038e+00
1.481534988684425e-04	6.178038e+00
1.481534988684585e-04	6.178038e+00
1.481534988684905e-04	6.178038e+00
1.481534988685545e-04	6.178038e+00
1.481534988685705e-04	6.178038e+00
1.481534988685745e-04	6.178038e+00
1.481534988685825e-04	6.178038e+00
1.481534988685985e-04	6.178038e+00
1.481534988686305e-04	6.178038e+00
1.481534988686385e-04	6.178038e+00
1.481534988686545e-04	6.178038e+00
1.481534988686865e-04	6.178038e+00
1.481534988687505e-04	6.178038e+00
1.481534988687665e-04	6.178038e+00
1.481534988687705e-04	6.178038e+00
1.481534988687715e-04	6.178038e+00
1.481534988687735e-04	6.178038e+00
1.481534988687745e-04	6.178038e+00
1.481534988687755e-04	6.178038e+00
1.481534988687765e-04	6.178038e+00
1.481534988687775e-04	6.178038e+00
1.481534988687795e-04	6.178038e+00
1.481544988687795e-04	6.177959e+00
1.481554988687795e-04	6.177880e+00
1.481564988687795e-04	6.177800e+00
1.481574988687795e-04	6.177721e+00
1.481584988687795e-04	6.177641e+00
1.481594988687795e-04	6.177562e+00
1.481604988687794e-04	6.177483e+00
1.481614988687794e-04	6.177403e+00
1.481624988687794e-04	6.177323e+00
1.481634988687794e-04	6.177243e+00
1.481644988687794e-04	6.177164e+00
1.481654988687794e-04	6.177083e+00
1.481655992676199e-04	6.177076e+00
1.481658000653011e-04	6.177060e+00
1.481662016606633e-04	6.177028e+00
1.481670048513878e-04	6.176963e+00
1.481684606395764e-04	6.176847e+00
1.481699608320876e-04	6.176727e+00
1.481722644045805e-04	6.176542e+00
1.481754529266964e-04	6.176286e+00
1.481797022599462e-04	6.175943e+00
1.481882009264456e-04	6.175256e+00
1.481958810062458e-04	6.174631e+00
1.482034754706671e-04	6.174010e+00
1.482127753001222e-04	6.173245e+00
1.482213655439673e-04	6.172534e+00
1.482251653354350e-04	6.172219e+00
1.482315983427778e-04	6.171683e+00
1.482346859691266e-04	6.171424e+00
1.482408612218243e-04	6.170905e+00
1.482532117272196e-04	6.169859e+00
1.482779127380102e-04	6.167748e+00
1.482872826547063e-04	6.166941e+00
1.482933100030541e-04	6.166418e+00
1.482987527306150e-04	6.165943e+00
1.483029408056765e-04	6.165577e+00
1.483076223838043e-04	6.165166e+00
1.483169855400599e-04	6.164339e+00
1.483357118525711e-04	6.162675e+00
1.483433075182581e-04	6.161996e+00
1.483515222236676e-04	6.161256e+00
1.483570343439678e-04	6.160758e+00
1.483625464642680e-04	6.160257e+00
1.483680585845683e-04	6.159755e+00
1.483735707048684e-04	6.159250e+00
1.483790828251686e-04	6.158743e+00
1.483845949454689e-04	6.158235e+00
1.483901070657691e-04	6.157724e+00
1.484171374992125e-04	6.155207e+00
1.484274746414167e-04	6.154235e+00
1.484372363642861e-04	6.153310e+00
1.484442179130851e-04	6.152645e+00
1.484521055624334e-04	6.151889e+00
1.484678808611299e-04	6.150368e+00
1.484789891575146e-04	6.149291e+00
1.484878514597102e-04	6.148426e+00
1.484918170765064e-04	6.148037e+00
1.484956561503635e-04	6.147661e+00
1.484986424359476e-04	6.147367e+00
1.485018897409508e-04	6.147047e+00
1.485083843509570e-04	6.146403e+00
1.485213735709695e-04	6.145109e+00
1.485473520109944e-04	6.142500e+00
1.485571115883059e-04	6.141511e+00
1.485662542309146e-04	6.140579e+00
1.485728797379520e-04	6.139901e+00
1.485803283464666e-04	6.139134e+00
1.485952255634958e-04	6.137593e+00
1.486058015385035e-04	6.136492e+00
1.486142281222361e-04	6.135611e+00
1.486185245019498e-04	6.135160e+00
1.486229153766017e-04	6.134698e+00
1.486265075160902e-04	6.134319e+00
1.486302360514623e-04	6.133925e+00
1.486376931222064e-04	6.133133e+00
1.486526072636947e-04	6.131539e+00
1.486798522693609e-04	6.128605e+00
1.486901468987103e-04	6.127488e+00
1.486998688630721e-04	6.126425e+00
1.487068285798097e-04	6.125661e+00
1.487146858119400e-04	6.124794e+00
1.487304002762007e-04	6.123052e+00
1.487415052968916e-04	6.121814e+00
1.487543227592828e-04	6.120376e+00
1.487622510251875e-04	6.119481e+00
1.487701792910922e-04	6.118582e+00
1.487781075569969e-04	6.117680e+00
1.487860358229017e-04	6.116776e+00
1.487939640888064e-04	6.115868e+00
1.488018923547111e-04	6.114957e+00
1.488098206206159e-04	6.114044e+00
1.488099680320548e-04	6.114027e+00
1.488176242136642e-04	6.113140e+00
1.488176242256605e-04	6.113140e+00
1.488176242294094e-04	6.113140e+00
1.488176242309090e-04	6.113140e+00
1.488176242339081e-04	6.113140e+00
1.488176242361574e-04	6.113140e+00
1.488176242391565e-04	6.113140e+00
1.488176242451547e-04	6.113140e+00
1.488176242811438e-04	6.113140e+00
1.488176242871420e-04	6.113140e+00
1.488176242873294e-04	6.113140e+00
1.488176242877043e-04	6.113140e+00
1.488176242884541e-04	6.113140e+00
1.488176242899536e-04	6.113140e+00
1.488176242929527e-04	6.113140e+00
1.488176242989509e-04	6.113140e+00
1.488176243109473e-04	6.113140e+00
1.488176243349400e-04	6.113140e+00
1.488176243829255e-04	6.113140e+00
1.488176244788965e-04	6.113140e+00
1.488176250547225e-04	6.113140e+00
1.488176251506935e-04	6.113140e+00
1.488176251536925e-04	6.113140e+00
1.488176251537863e-04	6.113140e+00
1.488176251538097e-04	6.113140e+00
1.488176251538566e-04	6.113140e+00
1.488176251539503e-04	6.113140e+00
1.488176251541377e-04	6.113140e+00
1.488176251541436e-04	6.113140e+00
1.488176251541553e-04	6.113140e+00
1.488176251541582e-04	6.113140e+00
1.488176251541641e-04	6.113140e+00
1.488176251541758e-04	6.113140e+00
1.488176251541768e-04	6.113140e+00
1.488176251541788e-04	6.113140e+00
1.488176251541828e-04	6.113140e+00
1.488176251541908e-04	6.113140e+00
1.488176251541928e-04	6.113140e+00
1.488186251541928e-04	6.113023e+00
1.488186271073178e-04	6.113023e+00
1.488186310135678e-04	6.113023e+00
1.488186319901303e-04	6.113023e+00
1.488186319939450e-04	6.113023e+00
1.488186319948986e-04	6.113023e+00
1.488186319968060e-04	6.113023e+00
1.488186319972828e-04	6.113023e+00
1.488186319974020e-04	6.113023e+00
1.488186319976404e-04	6.113023e+00
1.488186319981173e-04	6.113023e+00
1.488186319982365e-04	6.113023e+00
1.488186319984749e-04	6.113023e+00
1.488186319989517e-04	6.113023e+00
1.488186319999054e-04	6.113023e+00
1.488186320018128e-04	6.113023e+00
1.488186320056274e-04	6.113023e+00
1.488186320132568e-04	6.113023e+00
1.488186320285156e-04	6.113023e+00
1.488186320323303e-04	6.113023e+00
1.488186320332840e-04	6.113023e+00
1.488186320351913e-04	6.113023e+00
1.488186320390060e-04	6.113023e+00
1.488186320466354e-04	6.113023e+00
1.488186320618942e-04	6.113023e+00
1.488186320657089e-04	6.113023e+00
1.488186320666625e-04	6.113023e+00
1.488186320669010e-04	6.113023e+00
1.488186320673778e-04	6.113023e+00
1.488186320683315e-04	6.113023e+00
1.488186320685699e-04	6.113023e+00
1.488186320690467e-04	6.113023e+00
1.488186320700004e-04	6.113023e+00
1.488186320719077e-04	6.113023e+00
1.488186320757224e-04	6.113023e+00
1.488186320833518e-04	6.113023e+00
1.488186320835902e-04	6.113023e+00
1.488186320840671e-04	6.113023e+00
1.488186320850207e-04	6.113023e+00
1.488186320869281e-04	6.113023e+00
1.488186320874049e-04	6.113023e+00
1.488186320883586e-04	6.113023e+00
1.488186320902659e-04	6.113023e+00
1.488186320940806e-04	6.113023e+00
1.488186321017100e-04	6.113023e+00
1.488186321169688e-04	6.113023e+00
1.488186321474864e-04	6.113023e+00
1.488186323305919e-04	6.113023e+00
1.488186330630137e-04	6.113022e+00
1.488186359927012e-04	6.113022e+00
1.488186398989512e-04	6.113022e+00
1.488189412118027e-04	6.112987e+00
1.488189412660254e-04	6.112987e+00
1.488189414015821e-04	6.112987e+00
1.488189415642502e-04	6.112987e+00
1.488189444922751e-04	6.112987e+00
1.488189445329421e-04	6.112987e+00
1.488189446956101e-04	6.112987e+00
1.488190776697198e-04	6.112971e+00
1.488190819505313e-04	6.112970e+00
1.488190829267810e-04	6.112970e+00
1.488190833172808e-04	6.112970e+00
1.488190833294840e-04	6.112970e+00
1.488190833538902e-04	6.112970e+00
1.488190834027027e-04	6.112970e+00
1.488190835003276e-04	6.112970e+00
1.488190835247339e-04	6.112970e+00
1.488190835735463e-04	6.112970e+00
1.488190836711713e-04	6.112970e+00
1.488190836742221e-04	6.112970e+00
1.488190836803236e-04	6.112970e+00
1.488190836925268e-04	6.112970e+00
1.488190836929081e-04	6.112970e+00
1.488190836936708e-04	6.112970e+00
1.488190836951962e-04	6.112970e+00
1.488190836955775e-04	6.112970e+00
1.488190836963402e-04	6.112970e+00
1.488190836978656e-04	6.112970e+00
1.488190837009164e-04	6.112970e+00
1.488190837016791e-04	6.112970e+00
1.488190837032045e-04	6.112970e+00
1.488190837062552e-04	6.112970e+00
1.488190837070179e-04	6.112970e+00
1.488190837085433e-04	6.112970e+00
1.488190837085910e-04	6.112970e+00
1.488190837085925e-04	6.112970e+00
1.488190837085955e-04	6.112970e+00
1.488190837086014e-04	6.112970e+00
1.488190837086029e-04	6.112970e+00
1.488190837086059e-04	6.112970e+00
1.488190837086119e-04	6.112970e+00
1.488190837086238e-04	6.112970e+00
1.488190837086476e-04	6.112970e+00
1.488190837086953e-04	6.112970e+00
1.488190837087906e-04	6.112970e+00
1.488190837089813e-04	6.112970e+00
1.488190837093626e-04	6.112970e+00
1.488190837101253e-04	6.112970e+00
1.488190837116507e-04	6.112970e+00
1.488190837147015e-04	6.112970e+00
1.488190837208031e-04	6.112970e+00
1.488190837209937e-04	6.112970e+00
1.488190837209997e-04	6.112970e+00
1.488190837210012e-04	6.112970e+00
1.488192087210012e-04	6.112956e+00
1.488193337210012e-04	6.112941e+00
1.488194587210012e-04	6.112926e+00
1.488197087210011e-04	6.112897e+00
1.488198337210011e-04	6.112883e+00
1.488199587210011e-04	6.112869e+00
1.488202087210011e-04	6.112840e+00
1.488207087210011e-04	6.112782e+00
1.488217087210011e-04	6.112665e+00
1.488230703630886e-04	6.112507e+00
1.488257936472635e-04	6.112190e+00
1.488284962731616e-04	6.111875e+00
1.488318015979914e-04	6.111489e+00
1.488351890087990e-04	6.111093e+00
1.488401484878288e-04	6.110511e+00
1.488463458002212e-04	6.109784e+00
1.488523629433575e-04	6.109075e+00
1.488555332898895e-04	6.108701e+00
1.488573868946493e-04	6.108482e+00
1.488585184918666e-04	6.108348e+00
1.488593106740534e-04	6.108254e+00
1.488601022989310e-04	6.108161e+00
1.488608359921931e-04	6.108074e+00
1.488617260179734e-04	6.107969e+00
1.488629858572966e-04	6.107820e+00
1.488646437642915e-04	6.107623e+00
1.488665934895153e-04	6.107391e+00
1.488684768078459e-04	6.107168e+00
1.488714974970556e-04	6.106810e+00
1.488751536240224e-04	6.106376e+00
1.488792504876833e-04	6.105889e+00
1.488842537838186e-04	6.105296e+00
1.488909422398693e-04	6.104505e+00
1.488991566357933e-04	6.103534e+00
1.489115709643324e-04	6.102073e+00
1.489295614011458e-04	6.099966e+00
1.489376920494507e-04	6.099018e+00
1.489410554060418e-04	6.098628e+00
1.489443246714361e-04	6.098248e+00
1.489451715990851e-04	6.098150e+00
1.489457452493358e-04	6.098084e+00
1.489462025209947e-04	6.098031e+00
1.489467122991835e-04	6.097972e+00
1.489476895824455e-04	6.097859e+00
1.489491149158280e-04	6.097694e+00
1.489513299066869e-04	6.097439e+00
1.489543046423210e-04	6.097096e+00
1.489594402101807e-04	6.096506e+00
1.489644057978299e-04	6.095936e+00
1.489743369731283e-04	6.094803e+00
1.489851377118542e-04	6.093577e+00
1.490067391893061e-04	6.091148e+00
1.490290810292372e-04	6.088662e+00
1.490516135146951e-04	6.086185e+00
1.490741910865173e-04	6.083735e+00
1.490993326464668e-04	6.081047e+00
1.491319144567753e-04	6.077623e+00
1.491728978807740e-04	6.073413e+00
1.492309204667828e-04	6.067644e+00
1.493163365239176e-04	6.059420e+00
1.493399664563230e-04	6.057209e+00
1.493509277874154e-04	6.056203e+00
1.493541589554889e-04	6.055909e+00
1.493553776206413e-04	6.055798e+00
1.493558262119492e-04	6.055758e+00
1.493560137993128e-04	6.055740e+00
1.493561115866215e-04	6.055731e+00
1.493561133363166e-04	6.055731e+00
1.493561168357069e-04	6.055731e+00
1.493561188925102e-04	6.055731e+00
1.493561209663405e-04	6.055731e+00
1.493561234132736e-04	6.055730e+00
1.493561269707833e-04	6.055730e+00
1.493561278601607e-04	6.055730e+00
1.493561296389156e-04	6.055730e+00
1.493561300836043e-04	6.055730e+00
1.493561301947764e-04	6.055730e+00
1.493561304171208e-04	6.055730e+00
1.493561304727069e-04	6.055730e+00
1.493561305838791e-04	6.055730e+00
1.493561306116721e-04	6.055730e+00
1.493561306672582e-04	6.055730e+00
1.493561306689952e-04	6.055730e+00
1.493561306694295e-04	6.055730e+00
1.493561306702981e-04	6.055730e+00
1.493561306720351e-04	6.055730e+00
1.493561306755092e-04	6.055730e+00
1.493561306824575e-04	6.055730e+00
1.493561306963540e-04	6.055730e+00
1.493561307241471e-04	6.055730e+00
1.493561307797332e-04	6.055730e+00
1.493561308909053e-04	6.055730e+00
1.493561311132497e-04	6.055730e+00
1.493561315579384e-04	6.055730e+00
1.493561324473158e-04	6.055729e+00
1.493561342260707e-04	6.055729e+00
1.493561377835804e-04	6.055729e+00
1.493561448985998e-04	6.055728e+00
1.493561591286386e-04	6.055727e+00
1.493561875887162e-04	6.055725e+00
1.493562445088714e-04	6.055719e+00
1.493563178898617e-04	6.055713e+00
1.493564425846552e-04	6.055701e+00
1.493566919742422e-04	6.055679e+00
1.493571907534161e-04	6.055634e+00
1.493581883117641e-04	6.055543e+00
1.493601834284599e-04	6.055362e+00
1.493641736618517e-04	6.055002e+00
1.493721541286352e-04	6.054285e+00
1.493881150622021e-04	6.052865e+00
1.494160556536085e-04	6.050409e+00
1.494404157605710e-04	6.048303e+00
1.494644284553323e-04	6.046264e+00
1.494903690578580e-04	6.044101e+00
1.495198683052585e-04	6.041695e+00
1.495604362354261e-04	6.038474e+00
1.496085877600628e-04	6.034781e+00
1.496711049233929e-04	6.030187e+00
1.497329585314433e-04	6.025914e+00
1.498555089145533e-04	6.018192e+00
1.500156682851963e-04	6.009547e+00
1.502798049152227e-04	5.998816e+00
1.506392368839053e-04	5.989347e+00
1.508316257929197e-04	5.986931e+00
1.509645802266061e-04	5.986761e+00
1.510615047571341e-04	5.987330e+00
1.513150986225166e-04	5.991585e+00
1.514617548984245e-04	5.995597e+00
1.516084111743325e-04	6.000831e+00
1.517550674502405e-04	6.007287e+00
1.519017237261484e-04	6.014964e+00
1.520483800020564e-04	6.023864e+00
1.521950362779644e-04	6.033985e+00
1.523416925538724e-04	6.045327e+00
1.525716317989798e-04	6.064786e+00
1.525726317989798e-04	6.064876e+00
1.525726474239798e-04	6.064877e+00
1.525727724239798e-04	6.064888e+00
1.525727880489798e-04	6.064890e+00
1.525728113358870e-04	6.064892e+00
1.525728360454423e-04	6.064895e+00
1.525728374562033e-04	6.064895e+00
1.525728402777253e-04	6.064895e+00
1.525728459207694e-04	6.064896e+00
1.525728551170922e-04	6.064896e+00
1.525728627246950e-04	6.064897e+00
1.525728722234180e-04	6.064898e+00
1.525728825192046e-04	6.064899e+00
1.525728961256560e-04	6.064900e+00
1.525729089817560e-04	6.064901e+00
1.525729241115930e-04	6.064903e+00
1.525729389291271e-04	6.064904e+00
1.525729560729180e-04	6.064906e+00
1.525729726767305e-04	6.064907e+00
1.525729907009061e-04	6.064909e+00
1.525730079771458e-04	6.064910e+00
1.525730102582181e-04	6.064910e+00
1.525730119690223e-04	6.064911e+00
1.525730142500945e-04	6.064911e+00
1.525730188122390e-04	6.064911e+00
1.525730279365280e-04	6.064912e+00
1.525730461851060e-04	6.064914e+00
1.525730669883467e-04	6.064916e+00
1.525730694508066e-04	6.064916e+00
1.525730743757263e-04	6.064917e+00
1.525730842255657e-04	6.064918e+00
1.525731039252446e-04	6.064919e+00
1.525731279602081e-04	6.064921e+00
1.525731297122986e-04	6.064921e+00
1.525731314643892e-04	6.064922e+00
1.525731332164797e-04	6.064922e+00
