time	V(out)
2.815922683213307e-05	2.019315e+00
2.817727231337218e-05	2.020898e+00
2.819879966561350e-05	2.022753e+00
2.822160959413630e-05	2.024680e+00
2.824961441973668e-05	2.026991e+00
2.828203369281102e-05	2.029590e+00
2.832517236104544e-05	2.032927e+00
2.837869068058826e-05	2.036870e+00
2.845867591089309e-05	2.042379e+00
2.856934491770646e-05	2.049264e+00
2.875065011706159e-05	2.058823e+00
2.904968713527092e-05	2.071088e+00
2.911814982502955e-05	2.073763e+00
2.918661251478818e-05	2.076189e+00
2.925507520454681e-05	2.078366e+00
2.932353789430544e-05	2.080293e+00
2.939200058406407e-05	2.081971e+00
2.946046327382270e-05	2.083399e+00
2.952892596358134e-05	2.084579e+00
2.965692596358134e-05	2.086501e+00
2.974400000000000e-05	2.087575e+00
2.983629614567465e-05	2.088497e+00
2.991644625190417e-05	2.089072e+00
2.992838250163214e-05	2.089146e+00
2.994031875136012e-05	2.089215e+00
2.995225500108809e-05	2.089281e+00
2.996419125081607e-05	2.089344e+00
2.997612750054405e-05	2.089402e+00
2.998806375027202e-05	2.089457e+00
3.000000000000000e-05	2.089509e+00
3.000000291882312e-05	2.089509e+00
3.000000875646936e-05	2.089509e+00
3.000100000000000e-05	2.089513e+00
3.000100880000000e-05	2.089513e+00
3.000102640000000e-05	2.089513e+00
3.000142641025532e-05	2.089515e+00
3.000182642051064e-05	2.089516e+00
3.000222643076597e-05	2.089518e+00
3.000262644102129e-05	2.089520e+00
3.000302645127662e-05	2.089522e+00
3.000342646153194e-05	2.089523e+00
3.000382647178727e-05	2.089525e+00
3.000486243639595e-05	2.089529e+00
3.000631402993733e-05	2.089535e+00
3.000915380558839e-05	2.089546e+00
3.001227293518193e-05	2.089558e+00
3.001562498481506e-05	2.089571e+00
3.001946494970257e-05	2.089586e+00
3.002707822061200e-05	2.089615e+00
3.003872248631682e-05	2.089659e+00
3.005253141818369e-05	2.089717e+00
3.006942437537401e-05	2.089802e+00
3.008682552540722e-05	2.089920e+00
3.012162782547361e-05	2.090267e+00
3.019123242560641e-05	2.091316e+00
