time	V(out)
1.500057708571437e-05	5.180506e+00
1.500071805714291e-05	5.180561e+00
1.500085902857145e-05	5.180617e+00
1.500100000000000e-05	5.180672e+00
1.500100880000000e-05	5.180676e+00
1.500102640000000e-05	5.180683e+00
1.500127280000000e-05	5.180779e+00
1.500155440000000e-05	5.180890e+00
1.500196403814354e-05	5.181051e+00
1.500242366423519e-05	5.181232e+00
1.500301047237267e-05	5.181463e+00
1.500376668830802e-05	5.181760e+00
1.500478660307543e-05	5.182161e+00
1.500617689503403e-05	5.182707e+00
1.500888775560858e-05	5.183772e+00
1.501201237961452e-05	5.184999e+00
1.501540442230100e-05	5.186329e+00
1.501900542824012e-05	5.187741e+00
1.502620744011835e-05	5.190563e+00
1.503687436862949e-05	5.194737e+00
1.504993534902363e-05	5.199843e+00
1.506532122742829e-05	5.205856e+00
1.508125582311759e-05	5.212089e+00
1.511312501449618e-05	5.224585e+00
1.517686339725336e-05	5.249683e+00
1.526611519179676e-05	5.285042e+00
1.537243947839607e-05	5.327438e+00
1.542893080931969e-05	5.350102e+00
1.547853448747857e-05	5.370099e+00
1.550792844183391e-05	5.381988e+00
1.554407596183333e-05	5.396652e+00
1.562114722133399e-05	5.428063e+00
1.568977083575575e-05	5.456190e+00
1.576186774874001e-05	5.485903e+00
1.587403973400211e-05	5.532458e+00
1.619235971928159e-05	5.666635e+00
1.675600076318786e-05	5.911272e+00
1.718885396426330e-05	6.103339e+00
1.719185396426329e-05	6.104689e+00
1.720385396426328e-05	6.110103e+00
1.764683333333333e-05	6.312189e+00
1.764684448295030e-05	6.312194e+00
1.764686678218425e-05	6.312204e+00
1.764717897145949e-05	6.312348e+00
1.764747654559019e-05	6.312486e+00
1.764783333333333e-05	6.312650e+00
1.764783490319943e-05	6.312651e+00
1.764783804293163e-05	6.312652e+00
1.764796752861985e-05	6.312712e+00
1.764809701430806e-05	6.312772e+00
1.764822649999627e-05	6.312832e+00
1.764835598568448e-05	6.312891e+00
1.764848547137270e-05	6.312951e+00
1.764861495706091e-05	6.313011e+00
1.764874444274913e-05	6.313070e+00
1.764939766076658e-05	6.313371e+00
1.765110897542326e-05	6.314160e+00
1.766167364018948e-05	6.319033e+00
1.767223830495569e-05	6.323907e+00
1.768280296972191e-05	6.328785e+00
1.769336763448812e-05	6.333665e+00
1.770393229925434e-05	6.338547e+00
1.771449696402055e-05	6.343433e+00
1.772506162878677e-05	6.348320e+00
1.777423908419345e-05	6.371102e+00
1.784202430601972e-05	6.402587e+00
1.786922919751169e-05	6.415231e+00
1.789643408900366e-05	6.427891e+00
1.792363898049563e-05	6.440568e+00
1.795084387198760e-05	6.453262e+00
1.797804876347957e-05	6.465972e+00
1.800525365497154e-05	6.478699e+00
1.803245854646351e-05	6.491442e+00
1.803685919979405e-05	6.493505e+00
1.804090328283787e-05	6.495400e+00
1.804247855159974e-05	6.496138e+00
1.804472271045853e-05	6.497190e+00
1.804640410531112e-05	6.497979e+00
1.804860866259701e-05	6.499012e+00
1.805301777716879e-05	6.501080e+00
1.805764836877828e-05	6.503251e+00
1.806690955199728e-05	6.507592e+00
1.807997790711869e-05	6.513711e+00
1.810611461736150e-05	6.525929e+00
1.812795411649715e-05	6.536116e+00
1.814016795168016e-05	6.541797e+00
1.815670839950461e-05	6.549469e+00
1.817231278898140e-05	6.556689e+00
1.819043954128104e-05	6.565051e+00
1.820785882273282e-05	6.573062e+00
1.822772081550073e-05	6.582165e+00
1.825059955251123e-05	6.592608e+00
1.828087633717113e-05	6.606361e+00
1.831528600243867e-05	6.621894e+00
1.836542701653601e-05	6.644340e+00
1.843382671177546e-05	6.674574e+00
1.855471889922925e-05	6.727045e+00
1.870435340010175e-05	6.790080e+00
1.945838780254681e-05	7.083033e+00
2.000000000000000e-05	7.263947e+00
2.000000440000009e-05	7.263949e+00
2.000001320000026e-05	7.263951e+00
2.000015417142880e-05	7.263995e+00
2.000029514285733e-05	7.264039e+00
2.000043611428586e-05	7.264083e+00
2.000057708571440e-05	7.264127e+00
2.000071805714293e-05	7.264171e+00
2.000085902857146e-05	7.264215e+00
2.000100000000000e-05	7.264259e+00
2.000100880000000e-05	7.264262e+00
2.000102640000000e-05	7.264267e+00
2.000127280000003e-05	7.264344e+00
2.000155440000007e-05	7.264432e+00
2.000194383595451e-05	7.264553e+00
2.000239321307133e-05	7.264693e+00
2.000295148628883e-05	7.264867e+00
2.000368310144887e-05	7.265095e+00
2.000469129535150e-05	7.265409e+00
2.000590996203811e-05	7.265789e+00
2.000819214756050e-05	7.266499e+00
2.001125611582349e-05	7.267451e+00
2.001403975199525e-05	7.268316e+00
2.001674822775663e-05	7.269157e+00
2.002216517927939e-05	7.270837e+00
2.003098430117383e-05	7.273567e+00
2.004237376688954e-05	7.277086e+00
2.005757407838109e-05	7.281775e+00
2.007454248166440e-05	7.287007e+00
2.009714568452381e-05	7.293983e+00
2.014235209024263e-05	7.307965e+00
2.021991835602126e-05	7.332048e+00
2.033438797037538e-05	7.367722e+00
2.035630526212071e-05	7.374578e+00
2.040013984561136e-05	7.388330e+00
2.043683106100965e-05	7.399863e+00
2.047629325375060e-05	7.412292e+00
2.050509064959514e-05	7.421379e+00
2.057543057249936e-05	7.443636e+00
2.076140203585488e-05	7.502903e+00
2.090503237187089e-05	7.549074e+00
2.115386108065124e-05	7.629924e+00
2.140268978943158e-05	7.711509e+00
2.165151849821194e-05	7.793831e+00
2.190034720699228e-05	7.876888e+00
2.214917591577263e-05	7.960681e+00
2.239800462455298e-05	8.045210e+00
2.264683333333333e-05	8.130474e+00
2.264684468408071e-05	8.130478e+00
2.264686738557547e-05	8.130486e+00
2.264700359454405e-05	8.130532e+00
2.264718520650216e-05	8.130595e+00
2.264747010941711e-05	8.130693e+00
2.264783333333333e-05	8.130817e+00
2.264783493151859e-05	8.130818e+00
2.264783812788912e-05	8.130819e+00
2.264801101709695e-05	8.130879e+00
2.264818390630478e-05	8.130938e+00
2.264835679551261e-05	8.130998e+00
2.264852968472044e-05	8.131057e+00
2.264870257392827e-05	8.131116e+00
2.264887546313611e-05	8.131176e+00
2.264904835234393e-05	8.131235e+00
2.264990126072591e-05	8.131529e+00
2.265258852633302e-05	8.132452e+00
2.266682317892192e-05	8.137346e+00
2.268020230986108e-05	8.141949e+00
2.270014528737577e-05	8.148812e+00
2.274003124240514e-05	8.162550e+00
2.279274635974286e-05	8.180729e+00
2.287059473646491e-05	8.207623e+00
2.302843026639488e-05	8.262267e+00
2.303485246980004e-05	8.264495e+00
2.303976289503122e-05	8.266199e+00
2.304254181282851e-05	8.267163e+00
2.304457072565082e-05	8.267868e+00
2.304696655182450e-05	8.268700e+00
2.304968838937138e-05	8.269644e+00
2.305248508679277e-05	8.270615e+00
2.305807848163557e-05	8.272556e+00
2.306467963785129e-05	8.274845e+00
2.307788195028272e-05	8.279417e+00
2.310428657514558e-05	8.288536e+00
2.312595780545185e-05	8.295992e+00
2.313844150426724e-05	8.300269e+00
2.315519685438075e-05	8.305985e+00
2.317060612558986e-05	8.311221e+00
2.318867780573823e-05	8.317335e+00
2.320593205606090e-05	8.323144e+00
2.322576223859699e-05	8.329784e+00
2.324790982137206e-05	8.337156e+00
2.327793812759787e-05	8.347075e+00
2.331322389496226e-05	8.358618e+00
2.336612883521435e-05	8.375688e+00
2.344015765539646e-05	8.399096e+00
2.355629339288415e-05	8.434754e+00
2.371025800293503e-05	8.479810e+00
2.445412703553852e-05	8.670621e+00
2.500000000000000e-05	8.777838e+00
2.500000440000009e-05	8.777839e+00
2.500001320000026e-05	8.777840e+00
2.500013640000273e-05	8.777861e+00
2.500027720000554e-05	8.777885e+00
2.500049475113322e-05	8.777923e+00
2.500074354723612e-05	8.777966e+00
2.500100000000000e-05	8.778009e+00
2.500100880000000e-05	8.778010e+00
2.500102640000000e-05	8.778014e+00
2.500113200000000e-05	8.778032e+00
2.500127280000001e-05	8.778056e+00
2.500155440000003e-05	8.778105e+00
2.500192766942529e-05	8.778169e+00
2.500236880371898e-05	8.778244e+00
2.500290451309743e-05	8.778336e+00
2.500361674867344e-05	8.778458e+00
2.500463502973798e-05	8.778632e+00
2.500583422542026e-05	8.778838e+00
2.500804369375103e-05	8.779216e+00
2.501108522299003e-05	8.779736e+00
2.501371550253462e-05	8.780185e+00
2.501661069778355e-05	8.780678e+00
2.502207722152505e-05	8.781607e+00
2.503071527101551e-05	8.783070e+00
2.504212511625546e-05	8.784994e+00
2.505716652868184e-05	8.787523e+00
2.507454480019516e-05	8.790439e+00
2.509646039090481e-05	8.794118e+00
2.514029157232411e-05	8.801494e+00
2.521744122305140e-05	8.814526e+00
2.533014073741167e-05	8.833640e+00
2.535206624843334e-05	8.837374e+00
2.539591727047668e-05	8.844860e+00
2.540992420246879e-05	8.847256e+00
2.542860011179160e-05	8.850454e+00
2.545307928437457e-05	8.854651e+00
2.548136966944821e-05	8.859509e+00
2.552092782313664e-05	8.866316e+00
2.561476999928436e-05	8.882524e+00
2.590506476129135e-05	8.933359e+00
2.619535952329835e-05	8.984813e+00
2.648565428530535e-05	9.036885e+00
2.677594904731234e-05	9.089576e+00
2.706624380931934e-05	9.142885e+00
2.735653857132633e-05	9.196812e+00
2.764683333333333e-05	9.251357e+00
2.764684653333333e-05	9.251360e+00
2.764687293333333e-05	9.251365e+00
2.764703133333333e-05	9.251394e+00
2.764724253333333e-05	9.251434e+00
2.764745480409239e-05	9.251474e+00
2.764750887969824e-05	9.251485e+00
2.764756295530409e-05	9.251495e+00
2.764761703090993e-05	9.251506e+00
2.764767110651578e-05	9.251516e+00
2.764772518212163e-05	9.251526e+00
2.764777925772748e-05	9.251536e+00
2.764783333333333e-05	9.251546e+00
2.764783383003438e-05	9.251546e+00
2.764783482343649e-05	9.251546e+00
2.764797904310277e-05	9.251573e+00
2.764812326276904e-05	9.251600e+00
2.764826748243532e-05	9.251628e+00
2.764841170210159e-05	9.251655e+00
2.764855592176787e-05	9.251682e+00
2.764870014143414e-05	9.251709e+00
2.764884436110041e-05	9.251737e+00
2.764918132598112e-05	9.251801e+00
2.764961812246327e-05	9.251883e+00
2.765088576872468e-05	9.252122e+00
2.766109424018391e-05	9.254047e+00
2.767130271164314e-05	9.255974e+00
2.768151118310237e-05	9.257901e+00
2.769171965456160e-05	9.259828e+00
2.770192812602083e-05	9.261757e+00
2.771213659748006e-05	9.263686e+00
2.772234506893929e-05	9.265615e+00
2.777060020525885e-05	9.274745e+00
2.783677043861850e-05	9.287284e+00
2.786420460437679e-05	9.292485e+00
2.789163877013508e-05	9.297691e+00
2.791907293589337e-05	9.302901e+00
2.794650710165166e-05	9.308115e+00
2.797394126740995e-05	9.313334e+00
2.800137543316824e-05	9.318557e+00
2.802880959892653e-05	9.323785e+00
2.803373086396844e-05	9.324723e+00
2.803774938772289e-05	9.325489e+00
2.804097489044597e-05	9.326104e+00
2.804280241872155e-05	9.326452e+00
2.804508579674954e-05	9.326888e+00
2.804728746746674e-05	9.327308e+00
2.804989944678590e-05	9.327806e+00
2.805512340542423e-05	9.328801e+00
2.806011476304664e-05	9.329752e+00
2.807009747829145e-05	9.331651e+00
2.808597220427294e-05	9.334659e+00
2.810834171453590e-05	9.338874e+00
2.812875559061656e-05	9.342693e+00
2.814087729827761e-05	9.344944e+00
2.815737952486641e-05	9.347983e+00
2.817326640742296e-05	9.350887e+00
2.819120533997637e-05	9.354137e+00
2.820888285195254e-05	9.357311e+00
2.822846492593391e-05	9.360789e+00
2.825220614448198e-05	9.364956e+00
2.828163104693851e-05	9.370044e+00
2.831804102106047e-05	9.376220e+00
2.836592861219366e-05	9.384141e+00
2.842906954478785e-05	9.394228e+00
2.852051916988207e-05	9.408113e+00
2.865202654714757e-05	9.426488e+00
2.887838848283025e-05	9.453486e+00
2.895694075281554e-05	9.463008e+00
2.903549302280084e-05	9.471806e+00
2.911404529278613e-05	9.479879e+00
2.919259756277143e-05	9.487229e+00
2.927114983275672e-05	9.493854e+00
2.934970210274202e-05	9.499755e+00
2.942825437272732e-05	9.504932e+00
2.950993231948056e-05	9.509921e+00
2.959161026623380e-05	9.514297e+00
2.967328821298704e-05	9.518061e+00
2.975496615974028e-05	9.521213e+00
2.983664410649352e-05	9.523751e+00
2.991832205324676e-05	9.525678e+00
3.000000000000000e-05	9.526992e+00
3.000000439999944e-05	9.526992e+00
3.000001319999833e-05	9.526992e+00
3.000013639998274e-05	9.526993e+00
3.000027719996493e-05	9.526995e+00
3.000050639225700e-05	9.526998e+00
3.000076133372265e-05	9.527000e+00
3.000100000000000e-05	9.527004e+00
3.000100880000000e-05	9.527004e+00
3.000102640000000e-05	9.527004e+00
3.000127280000001e-05	9.527007e+00
3.000155440000003e-05	9.527011e+00
3.000191964798958e-05	9.527015e+00
3.000235667794436e-05	9.527020e+00
3.000288128421887e-05	9.527027e+00
3.000358400876759e-05	9.527035e+00
3.000457286602850e-05	9.527047e+00
3.000574981831792e-05	9.527061e+00
3.000785019200666e-05	9.527085e+00
3.001086652972274e-05	9.527121e+00
3.001351220682586e-05	9.527150e+00
3.001654149506409e-05	9.527184e+00
3.002168500224372e-05	9.527237e+00
3.003022530626355e-05	9.527322e+00
3.004149214935947e-05	9.527427e+00
3.005628048752170e-05	9.527555e+00
3.007492130596550e-05	9.527711e+00
3.009534563925834e-05	9.527884e+00
3.013619430584404e-05	9.528243e+00
3.021262286552184e-05	9.528965e+00
3.034352621788971e-05	9.530301e+00
3.036551016404380e-05	9.530548e+00
3.039874008480015e-05	9.530930e+00
3.043453917652635e-05	9.531354e+00
3.047082737239040e-05	9.531796e+00
3.050073955168780e-05	9.532172e+00
3.057195101435546e-05	9.533106e+00
3.075091080592021e-05	9.535764e+00
3.092987059748497e-05	9.538725e+00
3.110883038904972e-05	9.541987e+00
3.128779018061447e-05	9.545552e+00
3.146674997217922e-05	9.549419e+00
3.164570976374398e-05	9.553588e+00
3.182466955530873e-05	9.558059e+00
3.238940778977752e-05	9.574172e+00
3.264683333333333e-05	9.582563e+00
3.264684653333333e-05	9.582563e+00
3.264687293333332e-05	9.582564e+00
3.264703133333332e-05	9.582570e+00
3.264724253333332e-05	9.582577e+00
3.264732693333333e-05	9.582580e+00
3.264741133333332e-05	9.582583e+00
3.264749573333332e-05	9.582586e+00
3.264758013333332e-05	9.582589e+00
3.264766453333332e-05	9.582591e+00
3.264774893333332e-05	9.582594e+00
3.264783333333332e-05	9.582597e+00
3.264783421575969e-05	9.582597e+00
3.264783598061243e-05	9.582597e+00
3.264797490394575e-05	9.582602e+00
3.264811382727909e-05	9.582607e+00
3.264825275061241e-05	9.582612e+00
3.264839167394574e-05	9.582616e+00
3.264853059727907e-05	9.582621e+00
3.264866952061240e-05	9.582626e+00
3.264880844394573e-05	9.582630e+00
3.264913696877113e-05	9.582642e+00
3.264957180528414e-05	9.582656e+00
3.265081696689641e-05	9.582698e+00
3.266043867844343e-05	9.583024e+00
3.267006038999044e-05	9.583350e+00
3.267968210153745e-05	9.583678e+00
3.268930381308446e-05	9.584007e+00
3.269892552463148e-05	9.584337e+00
