vreg1	V(vo)
1.869999999999969e+001	5.135828e+000
1.871999999999969e+001	5.135887e+000
1.873999999999969e+001	5.135947e+000
1.875999999999969e+001	5.136007e+000
1.877999999999969e+001	5.136067e+000
1.879999999999969e+001	5.136127e+000
1.881999999999968e+001	5.136188e+000
1.883999999999968e+001	5.136248e+000
1.885999999999968e+001	5.136308e+000
1.887999999999968e+001	5.136367e+000
1.889999999999968e+001	5.136427e+000
1.891999999999968e+001	5.136487e+000
1.893999999999968e+001	5.136548e+000
1.895999999999968e+001	5.136608e+000
1.897999999999968e+001	5.136667e+000
1.899999999999968e+001	5.136727e+000
1.901999999999968e+001	5.136787e+000
1.903999999999968e+001	5.136847e+000
1.905999999999968e+001	5.136907e+000
1.907999999999968e+001	5.136967e+000
1.909999999999968e+001	5.137027e+000
1.911999999999968e+001	5.137087e+000
1.913999999999968e+001	5.137146e+000
1.915999999999968e+001	5.137207e+000
1.917999999999968e+001	5.137267e+000
1.919999999999968e+001	5.137326e+000
1.921999999999968e+001	5.137386e+000
1.923999999999968e+001	5.137446e+000
1.925999999999968e+001	5.137506e+000
1.927999999999967e+001	5.137566e+000
1.929999999999967e+001	5.137625e+000
1.931999999999967e+001	5.137685e+000
1.933999999999967e+001	5.137745e+000
1.935999999999967e+001	5.137805e+000
1.937999999999967e+001	5.137865e+000
1.939999999999967e+001	5.137924e+000
1.941999999999967e+001	5.137984e+000
1.943999999999967e+001	5.138044e+000
1.945999999999967e+001	5.138103e+000
1.947999999999967e+001	5.138164e+000
1.949999999999967e+001	5.138223e+000
1.951999999999967e+001	5.138283e+000
1.953999999999967e+001	5.138343e+000
1.955999999999967e+001	5.138402e+000
1.957999999999967e+001	5.138462e+000
1.959999999999967e+001	5.138522e+000
1.961999999999967e+001	5.138581e+000
1.963999999999967e+001	5.138641e+000
1.965999999999967e+001	5.138701e+000
1.967999999999967e+001	5.138761e+000
1.969999999999967e+001	5.138820e+000
1.971999999999967e+001	5.138880e+000
1.973999999999966e+001	5.138939e+000
1.975999999999966e+001	5.138999e+000
1.977999999999966e+001	5.139059e+000
1.979999999999966e+001	5.139118e+000
1.981999999999966e+001	5.139178e+000
1.983999999999966e+001	5.139237e+000
1.985999999999966e+001	5.139297e+000
1.987999999999966e+001	5.139357e+000
1.989999999999966e+001	5.139416e+000
1.991999999999966e+001	5.139476e+000
1.993999999999966e+001	5.139535e+000
1.995999999999966e+001	5.139595e+000
1.997999999999966e+001	5.139655e+000
1.999999999999966e+001	5.139714e+000
2.001999999999966e+001	5.139773e+000
2.003999999999966e+001	5.139833e+000
2.005999999999966e+001	5.139893e+000
2.007999999999966e+001	5.139952e+000
2.009999999999966e+001	5.140012e+000
2.011999999999966e+001	5.140071e+000
2.013999999999966e+001	5.140131e+000
2.015999999999966e+001	5.140190e+000
2.017999999999966e+001	5.140250e+000
2.019999999999966e+001	5.140309e+000
2.021999999999965e+001	5.140368e+000
2.023999999999965e+001	5.140428e+000
2.025999999999965e+001	5.140487e+000
2.027999999999965e+001	5.140547e+000
2.029999999999965e+001	5.140606e+000
2.031999999999965e+001	5.140666e+000
2.033999999999965e+001	5.140725e+000
2.035999999999965e+001	5.140785e+000
2.037999999999965e+001	5.140844e+000
2.039999999999965e+001	5.140903e+000
2.041999999999965e+001	5.140963e+000
2.043999999999965e+001	5.141022e+000
2.045999999999965e+001	5.141081e+000
2.047999999999965e+001	5.141141e+000
2.049999999999965e+001	5.141200e+000
2.051999999999965e+001	5.141260e+000
2.053999999999965e+001	5.141319e+000
2.055999999999965e+001	5.141378e+000
2.057999999999965e+001	5.141438e+000
2.059999999999965e+001	5.141497e+000
2.061999999999965e+001	5.141556e+000
2.063999999999965e+001	5.141615e+000
2.065999999999965e+001	5.141675e+000
2.067999999999964e+001	5.141734e+000
2.069999999999964e+001	5.141793e+000
2.071999999999964e+001	5.141852e+000
2.073999999999964e+001	5.141912e+000
2.075999999999964e+001	5.141971e+000
2.077999999999964e+001	5.142030e+000
2.079999999999964e+001	5.142089e+000
2.081999999999964e+001	5.142149e+000
2.083999999999964e+001	5.142208e+000
2.085999999999964e+001	5.142267e+000
2.087999999999964e+001	5.142326e+000
2.089999999999964e+001	5.142385e+000
2.091999999999964e+001	5.142445e+000
2.093999999999964e+001	5.142504e+000
2.095999999999964e+001	5.142563e+000
2.097999999999964e+001	5.142622e+000
2.099999999999964e+001	5.142682e+000
2.101999999999964e+001	5.142741e+000
2.103999999999964e+001	5.142800e+000
2.105999999999964e+001	5.142859e+000
2.107999999999964e+001	5.142918e+000
2.109999999999964e+001	5.142977e+000
2.111999999999964e+001	5.143036e+000
2.113999999999964e+001	5.143095e+000
2.115999999999963e+001	5.143155e+000
2.117999999999963e+001	5.143214e+000
2.119999999999963e+001	5.143273e+000
2.121999999999963e+001	5.143332e+000
2.123999999999963e+001	5.143391e+000
2.125999999999963e+001	5.143450e+000
2.127999999999963e+001	5.143509e+000
2.129999999999963e+001	5.143569e+000
2.131999999999963e+001	5.143628e+000
2.133999999999963e+001	5.143687e+000
2.135999999999963e+001	5.143745e+000
2.137999999999963e+001	5.143805e+000
2.139999999999963e+001	5.143864e+000
2.141999999999963e+001	5.143923e+000
2.143999999999963e+001	5.143982e+000
2.145999999999963e+001	5.144041e+000
2.147999999999963e+001	5.144100e+000
2.149999999999963e+001	5.144159e+000
2.151999999999963e+001	5.144218e+000
2.153999999999963e+001	5.144277e+000
2.155999999999963e+001	5.144336e+000
2.157999999999963e+001	5.144395e+000
2.159999999999963e+001	5.144454e+000
2.161999999999962e+001	5.144513e+000
2.163999999999962e+001	5.144572e+000
2.165999999999962e+001	5.144630e+000
2.167999999999962e+001	5.144690e+000
2.169999999999962e+001	5.144748e+000
2.171999999999962e+001	5.144807e+000
2.173999999999962e+001	5.144866e+000
2.175999999999962e+001	5.144925e+000
2.177999999999962e+001	5.144984e+000
2.179999999999962e+001	5.145043e+000
2.181999999999962e+001	5.145102e+000
2.183999999999962e+001	5.145161e+000
2.185999999999962e+001	5.145220e+000
2.187999999999962e+001	5.145278e+000
2.189999999999962e+001	5.145338e+000
2.191999999999962e+001	5.145396e+000
2.193999999999962e+001	5.145455e+000
2.195999999999962e+001	5.145514e+000
2.197999999999962e+001	5.145573e+000
2.199999999999962e+001	5.145632e+000
2.201999999999962e+001	5.145690e+000
2.203999999999962e+001	5.145749e+000
2.205999999999962e+001	5.145808e+000
2.207999999999962e+001	5.145867e+000
2.209999999999961e+001	5.145926e+000
2.211999999999961e+001	5.145985e+000
2.213999999999961e+001	5.146043e+000
2.215999999999961e+001	5.146102e+000
2.217999999999961e+001	5.146161e+000
2.219999999999961e+001	5.146220e+000
2.221999999999961e+001	5.146278e+000
2.223999999999961e+001	5.146337e+000
2.225999999999961e+001	5.146396e+000
2.227999999999961e+001	5.146455e+000
2.229999999999961e+001	5.146513e+000
2.231999999999961e+001	5.146572e+000
2.233999999999961e+001	5.146631e+000
2.235999999999961e+001	5.146689e+000
2.237999999999961e+001	5.146748e+000
2.239999999999961e+001	5.146807e+000
2.241999999999961e+001	5.146866e+000
2.243999999999961e+001	5.146924e+000
2.245999999999961e+001	5.146983e+000
2.247999999999961e+001	5.147042e+000
2.249999999999961e+001	5.147100e+000
2.251999999999961e+001	5.147159e+000
2.253999999999961e+001	5.147218e+000
2.255999999999960e+001	5.147276e+000
2.257999999999960e+001	5.147335e+000
2.259999999999960e+001	5.147394e+000
2.261999999999960e+001	5.147452e+000
2.263999999999960e+001	5.147511e+000
2.265999999999960e+001	5.147570e+000
2.267999999999960e+001	5.147628e+000
2.269999999999960e+001	5.147687e+000
2.271999999999960e+001	5.147746e+000
2.273999999999960e+001	5.147804e+000
2.275999999999960e+001	5.147862e+000
2.277999999999960e+001	5.147921e+000
2.279999999999960e+001	5.147980e+000
2.281999999999960e+001	5.148038e+000
2.283999999999960e+001	5.148097e+000
2.285999999999960e+001	5.148156e+000
2.287999999999960e+001	5.148214e+000
2.289999999999960e+001	5.148273e+000
2.291999999999960e+001	5.148331e+000
2.293999999999960e+001	5.148390e+000
2.295999999999960e+001	5.148448e+000
2.297999999999960e+001	5.148507e+000
2.299999999999960e+001	5.148565e+000
2.301999999999960e+001	5.148624e+000
2.303999999999959e+001	5.148682e+000
2.305999999999959e+001	5.148741e+000
2.307999999999959e+001	5.148799e+000
2.309999999999959e+001	5.148858e+000
2.311999999999959e+001	5.148916e+000
2.313999999999959e+001	5.148975e+000
2.315999999999959e+001	5.149033e+000
2.317999999999959e+001	5.149092e+000
2.319999999999959e+001	5.149150e+000
2.321999999999959e+001	5.149209e+000
2.323999999999959e+001	5.149267e+000
2.325999999999959e+001	5.149325e+000
2.327999999999959e+001	5.149384e+000
2.329999999999959e+001	5.149442e+000
2.331999999999959e+001	5.149501e+000
2.333999999999959e+001	5.149559e+000
2.335999999999959e+001	5.149618e+000
2.337999999999959e+001	5.149676e+000
2.339999999999959e+001	5.149734e+000
2.341999999999959e+001	5.149793e+000
2.343999999999959e+001	5.149851e+000
2.345999999999959e+001	5.149909e+000
2.347999999999959e+001	5.149968e+000
2.349999999999958e+001	5.150026e+000
2.351999999999958e+001	5.150084e+000
2.353999999999958e+001	5.150143e+000
2.355999999999958e+001	5.150201e+000
2.357999999999958e+001	5.150259e+000
2.359999999999958e+001	5.150318e+000
2.361999999999958e+001	5.150376e+000
2.363999999999958e+001	5.150434e+000
2.365999999999958e+001	5.150493e+000
2.367999999999958e+001	5.150551e+000
2.369999999999958e+001	5.150609e+000
2.371999999999958e+001	5.150668e+000
2.373999999999958e+001	5.150726e+000
2.375999999999958e+001	5.150784e+000
2.377999999999958e+001	5.150843e+000
2.379999999999958e+001	5.150901e+000
2.381999999999958e+001	5.150959e+000
2.383999999999958e+001	5.151018e+000
2.385999999999958e+001	5.151076e+000
2.387999999999958e+001	5.151134e+000
2.389999999999958e+001	5.151192e+000
2.391999999999958e+001	5.151251e+000
2.393999999999958e+001	5.151309e+000
2.395999999999958e+001	5.151367e+000
2.397999999999957e+001	5.151425e+000
2.400000000000000e+001	5.151484e+000
